"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","07"
"表題：","市区町村別　国籍・地域別　在留外国人"
"実施年月：","-","-"
"市区町村時点（年月日）：","2015年12月31日"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","000","","105","","103","","901","","117","","410","","110","","407","","131","","304","","106","","960",""
"表章項目 コード","表章項目","時間軸（月次） コード","時間軸（月次）","市区町村 コード","市区町村","/国籍07","総数","注釈","中国","注釈","韓国","注釈","韓国・朝鮮","注釈","フィリピン","注釈","ブラジル","注釈","ベトナム","注釈","ペルー","注釈","ネパール","注釈","米国","注釈","台湾","注釈","その他","注釈"
"101","人数【人】","2013000606","2013年6月","01438","沼田町","","-","","-","","***","","-","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01452","鷹栖町","","6","","1","","***","","2","","-","","-","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","01453","東神楽町","","18","","5","","***","","6","","-","","-","","-","","-","","***","","4","","-","","3",""
"101","人数【人】","2013000606","2013年6月","01454","当麻町","","3","","1","","***","","-","","-","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01455","比布町","","3","","-","","***","","1","","-","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01456","愛別町","","67","","62","","***","","2","","-","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01457","上川町","","31","","24","","***","","2","","2","","-","","-","","-","","***","","-","","2","","1",""
"101","人数【人】","2013000606","2013年6月","01458","東川町","","56","","38","","***","","1","","-","","-","","-","","-","","***","","3","","7","","7",""
"101","人数【人】","2013000606","2013年6月","01459","美瑛町","","35","","14","","***","","4","","-","","-","","-","","-","","***","","2","","9","","6",""
"101","人数【人】","2013000606","2013年6月","01460","上富良野町","","32","","6","","***","","7","","9","","-","","-","","1","","***","","1","","3","","5",""
"101","人数【人】","2013000606","2013年6月","01461","中富良野町","","14","","5","","***","","-","","-","","-","","-","","-","","***","","6","","1","","2",""
"101","人数【人】","2013000606","2013年6月","01462","南富良野町","","7","","-","","***","","2","","-","","-","","-","","-","","***","","1","","1","","3",""
"101","人数【人】","2013000606","2013年6月","01463","占冠村","","54","","12","","***","","18","","-","","-","","-","","-","","***","","3","","8","","13",""
"101","人数【人】","2013000606","2013年6月","01464","和寒町","","10","","8","","***","","2","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01465","剣淵町","","1","","-","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01468","下川町","","20","","13","","***","","4","","-","","-","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","01469","美深町","","20","","18","","***","","-","","-","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01470","音威子府村","","6","","4","","***","","-","","1","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01471","中川町","","11","","8","","***","","2","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01472","幌加内町","","2","","-","","***","","-","","1","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01481","増毛町","","61","","58","","***","","1","","1","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01482","小平町","","13","","11","","***","","1","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01483","苫前町","","11","","9","","***","","-","","-","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01484","羽幌町","","6","","1","","***","","2","","2","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01485","初山別村","","1","","-","","***","","-","","-","","-","","-","","-","","***","","-","","1","","-",""
"101","人数【人】","2013000606","2013年6月","01486","遠別町","","18","","13","","***","","-","","4","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01487","天塩町","","18","","12","","***","","1","","-","","-","","-","","-","","***","","3","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01511","猿払村","","103","","101","","***","","1","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01512","浜頓別町","","114","","111","","***","","-","","1","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01513","中頓別町","","4","","1","","***","","1","","-","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01514","枝幸町","","130","","125","","***","","1","","1","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01516","豊富町","","15","","10","","***","","-","","2","","-","","2","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01517","礼文町","","22","","21","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01518","利尻町","","3","","2","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01519","利尻富士町","","20","","16","","***","","-","","-","","4","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01520","幌延町","","24","","24","","***","","-","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01543","美幌町","","38","","22","","***","","4","","9","","-","","1","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01544","津別町","","15","","8","","***","","4","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01545","斜里町","","60","","15","","***","","3","","10","","1","","2","","-","","***","","-","","-","","29",""
"101","人数【人】","2013000606","2013年6月","01546","清里町","","3","","-","","***","","1","","1","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01547","小清水町","","21","","17","","***","","-","","2","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01549","訓子府町","","10","","3","","***","","-","","6","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01550","置戸町","","4","","1","","***","","-","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01552","佐呂間町","","142","","98","","***","","2","","11","","-","","-","","-","","***","","1","","-","","30",""
"101","人数【人】","2013000606","2013年6月","01555","遠軽町","","61","","30","","***","","8","","12","","1","","-","","-","","***","","-","","-","","10",""
"101","人数【人】","2013000606","2013年6月","01559","湧別町","","128","","115","","***","","3","","5","","-","","-","","-","","***","","-","","-","","5",""
"101","人数【人】","2013000606","2013年6月","01560","滝上町","","11","","8","","***","","1","","-","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01561","興部町","","78","","68","","***","","5","","-","","-","","-","","-","","***","","-","","1","","4",""
"101","人数【人】","2013000606","2013年6月","01562","西興部村","","4","","3","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01563","雄武町","","209","","194","","***","","3","","3","","-","","-","","-","","***","","1","","-","","8",""
"101","人数【人】","2013000606","2013年6月","01564","大空町","","14","","6","","***","","1","","2","","-","","-","","-","","***","","-","","-","","5",""
"101","人数【人】","2013000606","2013年6月","01571","豊浦町","","27","","4","","***","","9","","1","","-","","-","","-","","***","","2","","2","","9",""
"101","人数【人】","2013000606","2013年6月","01575","壮瞥町","","12","","9","","***","","-","","-","","-","","-","","-","","***","","1","","1","","1",""
"101","人数【人】","2013000606","2013年6月","01578","白老町","","82","","52","","***","","19","","3","","2","","-","","-","","***","","-","","-","","6",""
"101","人数【人】","2013000606","2013年6月","01581","厚真町","","12","","1","","***","","3","","1","","5","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01584","洞爺湖町","","83","","59","","***","","6","","2","","1","","-","","-","","***","","3","","5","","7",""
"101","人数【人】","2013000606","2013年6月","01585","安平町","","26","","1","","***","","6","","4","","-","","-","","-","","***","","1","","-","","14",""
"101","人数【人】","2013000606","2013年6月","01586","むかわ町","","126","","107","","***","","11","","1","","-","","4","","-","","***","","2","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01601","日高町","","132","","35","","***","","8","","43","","-","","5","","4","","***","","3","","1","","33",""
"101","人数【人】","2013000606","2013年6月","01602","平取町","","131","","119","","***","","5","","1","","1","","-","","-","","***","","1","","2","","2",""
"101","人数【人】","2013000606","2013年6月","01604","新冠町","","59","","8","","***","","1","","18","","-","","10","","4","","***","","1","","1","","16",""
"101","人数【人】","2013000606","2013年6月","01607","浦河町","","87","","6","","***","","7","","44","","-","","-","","2","","***","","3","","-","","25",""
"101","人数【人】","2013000606","2013年6月","01608","様似町","","12","","1","","***","","3","","6","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01609","えりも町","","30","","21","","***","","6","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01610","新ひだか町","","83","","9","","***","","40","","20","","-","","-","","-","","***","","-","","-","","14",""
"101","人数【人】","2013000606","2013年6月","01631","音更町","","54","","18","","***","","15","","1","","2","","4","","-","","***","","2","","1","","11",""
"101","人数【人】","2013000606","2013年6月","01632","士幌町","","52","","35","","***","","8","","1","","-","","7","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01633","上士幌町","","32","","22","","***","","5","","-","","-","","-","","-","","***","","1","","2","","2",""
"101","人数【人】","2013000606","2013年6月","01634","鹿追町","","33","","22","","***","","1","","-","","-","","-","","-","","***","","4","","3","","3",""
"101","人数【人】","2013000606","2013年6月","01635","新得町","","48","","7","","***","","9","","1","","2","","1","","-","","***","","3","","2","","23",""
"101","人数【人】","2013000606","2013年6月","01636","清水町","","34","","16","","***","","2","","6","","-","","5","","-","","***","","3","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01637","芽室町","","26","","2","","***","","12","","2","","-","","2","","-","","***","","4","","1","","3",""
"101","人数【人】","2013000606","2013年6月","01638","中札内村","","23","","7","","***","","-","","1","","-","","2","","-","","***","","1","","-","","12",""
"101","人数【人】","2013000606","2013年6月","01639","更別村","","11","","1","","***","","1","","1","","4","","-","","-","","***","","-","","-","","4",""
"101","人数【人】","2013000606","2013年6月","01641","大樹町","","27","","18","","***","","1","","4","","-","","1","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01642","広尾町","","27","","22","","***","","2","","-","","-","","-","","-","","***","","1","","1","","1",""
"101","人数【人】","2013000606","2013年6月","01643","幕別町","","58","","32","","***","","7","","1","","-","","4","","-","","***","","6","","-","","8",""
"101","人数【人】","2013000606","2013年6月","01644","池田町","","12","","4","","***","","1","","2","","-","","2","","-","","***","","1","","1","","1",""
"101","人数【人】","2013000606","2013年6月","01645","豊頃町","","12","","6","","***","","-","","2","","-","","3","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01646","本別町","","21","","8","","***","","8","","1","","1","","-","","-","","***","","2","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01647","足寄町","","13","","5","","***","","4","","3","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01648","陸別町","","7","","7","","***","","-","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01649","浦幌町","","9","","3","","***","","3","","1","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","01661","釧路町","","17","","2","","***","","11","","-","","-","","1","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","01662","厚岸町","","86","","48","","***","","-","","28","","-","","-","","-","","***","","3","","-","","7",""
"101","人数【人】","2013000606","2013年6月","01663","浜中町","","31","","6","","***","","-","","20","","-","","3","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01664","標茶町","","26","","6","","***","","9","","1","","-","","9","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01665","弟子屈町","","22","","2","","***","","7","","4","","-","","3","","-","","***","","3","","1","","2",""
"101","人数【人】","2013000606","2013年6月","01667","鶴居村","","14","","3","","***","","1","","8","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","01668","白糠町","","12","","1","","***","","5","","3","","1","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01691","別海町","","197","","85","","***","","16","","82","","-","","12","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01692","中標津町","","57","","8","","***","","28","","12","","-","","2","","-","","***","","2","","-","","5",""
"101","人数【人】","2013000606","2013年6月","01693","標津町","","22","","13","","***","","-","","7","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","01694","羅臼町","","46","","40","","***","","3","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02201","青森市","","841","","226","","***","","334","","31","","4","","65","","-","","***","","48","","5","","128",""
"101","人数【人】","2013000606","2013年6月","02202","弘前市","","588","","216","","***","","147","","56","","4","","15","","-","","***","","35","","8","","107",""
"101","人数【人】","2013000606","2013年6月","02203","八戸市","","717","","202","","***","","221","","128","","-","","8","","3","","***","","41","","6","","108",""
"101","人数【人】","2013000606","2013年6月","02204","黒石市","","78","","45","","***","","10","","10","","-","","2","","-","","***","","5","","-","","6",""
"101","人数【人】","2013000606","2013年6月","02205","五所川原市","","101","","39","","***","","27","","13","","2","","1","","1","","***","","9","","2","","7",""
"101","人数【人】","2013000606","2013年6月","02206","十和田市","","209","","55","","***","","69","","44","","-","","-","","-","","***","","13","","2","","26",""
"101","人数【人】","2013000606","2013年6月","02207","三沢市","","338","","97","","***","","43","","58","","-","","19","","-","","***","","78","","-","","43",""
"101","人数【人】","2013000606","2013年6月","02208","むつ市","","145","","60","","***","","28","","31","","-","","1","","-","","***","","8","","2","","15",""
"101","人数【人】","2013000606","2013年6月","02209","つがる市","","32","","10","","***","","6","","8","","-","","-","","-","","***","","5","","-","","3",""
"101","人数【人】","2013000606","2013年6月","02210","平川市","","53","","39","","***","","2","","4","","-","","-","","-","","***","","3","","-","","5",""
"101","人数【人】","2013000606","2013年6月","02301","平内町","","20","","14","","***","","1","","4","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","02303","今別町","","6","","-","","***","","3","","1","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02304","蓬田村","","1","","-","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02307","外ヶ浜町","","15","","12","","***","","-","","1","","1","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02321","鰺ヶ沢町","","25","","9","","***","","5","","2","","-","","-","","-","","***","","2","","1","","6",""
"101","人数【人】","2013000606","2013年6月","02323","深浦町","","11","","6","","***","","-","","-","","-","","-","","-","","***","","1","","-","","4",""
"101","人数【人】","2013000606","2013年6月","02343","西目屋村","","-","","-","","***","","-","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02361","藤崎町","","11","","5","","***","","-","","2","","1","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","02362","大鰐町","","3","","-","","***","","2","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02367","田舎館村","","12","","1","","***","","-","","4","","-","","-","","-","","***","","-","","-","","7",""
"101","人数【人】","2013000606","2013年6月","02381","板柳町","","30","","10","","***","","7","","4","","-","","-","","-","","***","","2","","1","","6",""
"101","人数【人】","2013000606","2013年6月","02384","鶴田町","","19","","10","","***","","2","","2","","-","","-","","-","","***","","3","","1","","1",""
"101","人数【人】","2013000606","2013年6月","02387","中泊町","","26","","10","","***","","10","","1","","-","","-","","-","","***","","3","","-","","2",""
"101","人数【人】","2013000606","2013年6月","02401","野辺地町","","52","","36","","***","","10","","-","","-","","-","","-","","***","","3","","1","","2",""
"101","人数【人】","2013000606","2013年6月","02402","七戸町","","42","","24","","***","","4","","4","","-","","-","","-","","***","","4","","-","","6",""
"101","人数【人】","2013000606","2013年6月","02405","六戸町","","61","","13","","***","","2","","3","","-","","-","","1","","***","","9","","-","","33",""
"101","人数【人】","2013000606","2013年6月","02406","横浜町","","10","","-","","***","","2","","2","","1","","-","","-","","***","","1","","-","","4",""
"101","人数【人】","2013000606","2013年6月","02408","東北町","","76","","56","","***","","2","","9","","1","","-","","-","","***","","4","","-","","4",""
"101","人数【人】","2013000606","2013年6月","02411","六ヶ所村","","64","","24","","***","","3","","3","","2","","1","","-","","***","","2","","-","","29",""
"101","人数【人】","2013000606","2013年6月","02412","おいらせ町","","105","","28","","***","","16","","21","","2","","-","","-","","***","","17","","-","","21",""
"101","人数【人】","2013000606","2013年6月","02423","大間町","","13","","-","","***","","8","","4","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02424","東通村","","10","","1","","***","","2","","4","","-","","-","","-","","***","","3","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02425","風間浦村","","3","","2","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02426","佐井村","","2","","-","","***","","-","","1","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02441","三戸町","","55","","25","","***","","1","","18","","1","","-","","-","","***","","4","","-","","6",""
"101","人数【人】","2013000606","2013年6月","02442","五戸町","","45","","17","","***","","5","","14","","-","","-","","-","","***","","3","","1","","5",""
"101","人数【人】","2013000606","2013年6月","02443","田子町","","26","","12","","***","","-","","11","","-","","-","","-","","***","","3","","-","","-",""
"101","人数【人】","2013000606","2013年6月","02445","南部町","","42","","17","","***","","1","","13","","-","","-","","-","","***","","5","","-","","6",""
"101","人数【人】","2013000606","2013年6月","02446","階上町","","54","","30","","***","","3","","12","","-","","3","","-","","***","","2","","1","","3",""
"101","人数【人】","2013000606","2013年6月","02450","新郷村","","6","","3","","***","","-","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","03201","盛岡市","","1,328","","464","","***","","363","","97","","4","","56","","2","","***","","70","","36","","236",""
"101","人数【人】","2013000606","2013年6月","03202","宮古市","","122","","67","","***","","24","","7","","-","","1","","-","","***","","8","","-","","15",""
"101","人数【人】","2013000606","2013年6月","03203","大船渡市","","219","","151","","***","","19","","38","","-","","-","","-","","***","","5","","-","","6",""
"101","人数【人】","2013000606","2013年6月","03205","花巻市","","319","","158","","***","","70","","35","","1","","9","","-","","***","","10","","2","","34",""
"101","人数【人】","2013000606","2013年6月","03206","北上市","","450","","139","","***","","141","","50","","5","","16","","1","","***","","8","","9","","81",""
"101","人数【人】","2013000606","2013年6月","03207","久慈市","","184","","109","","***","","22","","33","","1","","5","","-","","***","","11","","-","","3",""
"101","人数【人】","2013000606","2013年6月","03208","遠野市","","83","","47","","***","","17","","6","","1","","3","","-","","***","","-","","1","","8",""
"101","人数【人】","2013000606","2013年6月","03209","一関市","","796","","320","","***","","107","","224","","19","","1","","-","","***","","15","","-","","110",""
"101","人数【人】","2013000606","2013年6月","03210","陸前高田市","","86","","52","","***","","2","","26","","-","","-","","-","","***","","2","","1","","3",""
"101","人数【人】","2013000606","2013年6月","03211","釜石市","","85","","27","","***","","14","","11","","1","","10","","-","","***","","5","","-","","17",""
"101","人数【人】","2013000606","2013年6月","03213","二戸市","","167","","98","","***","","2","","50","","3","","4","","-","","***","","2","","-","","8",""
"101","人数【人】","2013000606","2013年6月","03214","八幡平市","","140","","80","","***","","14","","21","","5","","1","","-","","***","","5","","1","","13",""
"101","人数【人】","2013000606","2013年6月","03215","奥州市","","463","","221","","***","","87","","85","","3","","9","","-","","***","","9","","9","","40",""
"101","人数【人】","2013000606","2013年6月","03216","滝沢市","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***",""
"101","人数【人】","2013000606","2013年6月","03301","雫石町","","42","","5","","***","","13","","7","","-","","-","","-","","***","","2","","-","","15",""
"101","人数【人】","2013000606","2013年6月","03302","葛巻町","","20","","3","","***","","3","","11","","-","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","03303","岩手町","","119","","31","","***","","4","","77","","1","","-","","-","","***","","-","","-","","6",""
"101","人数【人】","2013000606","2013年6月","03305","滝沢村","","105","","44","","***","","32","","8","","-","","3","","-","","***","","9","","1","","8",""
"101","人数【人】","2013000606","2013年6月","03321","紫波町","","69","","33","","***","","20","","6","","1","","-","","-","","***","","3","","-","","6",""
"101","人数【人】","2013000606","2013年6月","03322","矢巾町","","66","","29","","***","","16","","3","","-","","5","","-","","***","","2","","-","","11",""
"101","人数【人】","2013000606","2013年6月","03366","西和賀町","","12","","4","","***","","4","","2","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03381","金ケ崎町","","107","","65","","***","","22","","13","","1","","-","","-","","***","","2","","-","","4",""
"101","人数【人】","2013000606","2013年6月","03402","平泉町","","12","","4","","***","","2","","3","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2013000606","2013年6月","03441","住田町","","61","","55","","***","","1","","1","","-","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2013000606","2013年6月","03461","大槌町","","26","","16","","***","","4","","3","","-","","-","","-","","***","","2","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03482","山田町","","28","","12","","***","","11","","2","","-","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","03483","岩泉町","","36","","21","","***","","7","","2","","-","","3","","-","","***","","2","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03484","田野畑村","","5","","1","","***","","-","","3","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03485","普代村","","2","","-","","***","","2","","-","","-","","-","","-","","***","","-","","-","","-",""
"101","人数【人】","2013000606","2013年6月","03501","軽米町","","62","","48","","***","","1","","11","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03503","野田村","","12","","5","","***","","-","","5","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2013000606","2013年6月","03506","九戸村","","24","","22","","***","","-","","-","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2013000606","2013年6月","03507","洋野町","","61","","37","","***","","7","","11","","1","","-","","1","","***","","3","","-","","1",""
"101","人数【人】","2013000606","2013年6月","03524","一戸町","","149","","25","","***","","3","","72","","-","","40","","-","","***","","2","","-","","7",""
"101","人数【人】","2013000606","2013年6月","04100","仙台市","","9,349","","3,524","","***","","2,438","","399","","79","","479","","13","","***","","407","","132","","1,878",""
"101","人数【人】","2013000606","2013年6月","04101","青葉区","","4,799","","2,072","","***","","946","","150","","25","","235","","8","","***","","152","","73","","1,138",""
"101","人数【人】","2013000606","2013年6月","04102","宮城野区","","1,266","","543","","***","","369","","82","","8","","48","","4","","***","","33","","13","","166",""
"101","人数【人】","2013000606","2013年6月","04103","若林区","","928","","302","","***","","223","","34","","5","","155","","1","","***","","27","","11","","170",""
"101","人数【人】","2013000606","2013年6月","04104","太白区","","1,412","","411","","***","","616","","74","","6","","34","","-","","***","","47","","9","","215",""
"101","人数【人】","2013000606","2013年6月","04105","泉区","","944","","196","","***","","284","","59","","35","","7","","-","","***","","148","","26","","189",""
"101","人数【人】","2013000606","2013年6月","04202","石巻市","","648","","273","","***","","125","","83","","12","","10","","9","","***","","42","","2","","92",""
"101","人数【人】","2013000606","2013年6月","04203","塩竈市","","329","","170","","***","","95","","13","","5","","-","","-","","***","","3","","2","","41",""
"101","人数【人】","2013000606","2013年6月","04205","気仙沼市","","265","","131","","***","","28","","70","","2","","3","","1","","***","","5","","3","","22",""
"101","人数【人】","2013000606","2013年6月","04206","白石市","","151","","52","","***","","56","","27","","1","","-","","-","","***","","2","","2","","11",""
"101","人数【人】","2013000606","2013年6月","04207","名取市","","317","","99","","***","","111","","10","","6","","6","","1","","***","","8","","-","","76",""
"101","人数【人】","2013000606","2013年6月","04208","角田市","","153","","81","","***","","25","","29","","1","","-","","2","","***","","4","","-","","11",""
"101","人数【人】","2013000606","2013年6月","04209","多賀城市","","288","","92","","***","","122","","16","","6","","3","","-","","***","","6","","7","","36",""
"101","人数【人】","2013000606","2013年6月","04211","岩沼市","","145","","66","","***","","35","","10","","4","","1","","-","","***","","5","","3","","21",""
"101","人数【人】","2013000606","2013年6月","04212","登米市","","317","","146","","***","","81","","48","","-","","3","","-","","***","","12","","-","","27",""
"101","人数【人】","2013000606","2013年6月","04213","栗原市","","288","","96","","***","","105","","31","","9","","13","","-","","***","","7","","1","","26",""
"101","人数【人】","2013000606","2013年6月","04214","東松島市","","79","","23","","***","","33","","9","","-","","-","","1","","***","","6","","2","","5",""
"101","人数【人】","2013000606","2013年6月","04215","大崎市","","623","","163","","***","","228","","75","","5","","3","","1","","***","","14","","21","","113",""
"101","人数【人】","2013000606","2013年6月","04301","蔵王町","","43","","8","","***","","17","","11","","-","","-","","-","","***","","1","","1","","5",""
"101","人数【人】","2013000606","2013年6月","04302","七ヶ宿町","","12","","4","","***","","4","","-","","1","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2013000606","2013年6月","04321","大河原町","","86","","21","","***","","26","","17","","-","","-","","-","","***","","7","","-","","15",""
"101","人数【人】","2013000606","2013年6月","04322","村田町","","31","","5","","***","","13","","6","","-","","1","","-","","***","","3","","-","","3",""
"101","人数【人】","2013000606","2013年6月","04323","柴田町","","167","","60","","***","","45","","9","","-","","4","","-","","***","","1","","9","","39",""
"101","人数【人】","2013000606","2013年6月","04324","川崎町","","37","","11","","***","","22","","3","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2013000606","2013年6月","04341","丸森町","","103","","24","","***","","21","","14","","1","","4","","-","","***","","3","","10","","26",""
"101","人数【人】","2013000606","2013年6月","04361","亘理町","","85","","30","","***","","19","","16","","4","","-","","-","","***","","2","","-","","14",""
"101","人数【人】","2013000606","2013年6月","04362","山元町","","52","","20","","***","","12","","8","","4","","-","","-","","***","","1","","1","","6",""
"101","人数【人】","2013000606","2013年6月","04401","松島町","","41","","5","","***","","13","","11","","-","","-","","-","","***","","1","","6","","5",""
"101","人数【人】","2013000606","2013年6月","04404","七ヶ浜町","","65","","14","","***","","12","","4","","-","","2","","10","","***","","7","","1","","15",""
"101","人数【人】","2013000606","2013年6月","04406","利府町","","88","","16","","***","","38","","10","","2","","-","","-","","***","","4","","2","","16",""
"101","人数【人】","2013000606","2013年6月","04421","大和町","","110","","10","","***","","61","","8","","2","","4","","-","","***","","1","","2","","22",""
"101","人数【人】","2013000606","2013年6月","04422","大郷町","","30","","13","","***","","8","","2","","1","","-","","-","","***","","1","","-","","5",""
"101","人数【人】","2013000606","2013年6月","04423","富谷町","","127","","25","","***","","65","","9","","7","","-","","-","","***","","4","","1","","16",""
"101","人数【人】","2013000606","2013年6月","04424","大衡村","","46","","-","","***","","17","","1","","-","","6","","-","","***","","1","","-","","21",""
"101","人数【人】","2013000606","2013年6月","04444","色麻町","","31","","14","","***","","9","","3","","-","","-","","-","","***","","1","","-","","4",""
"101","人数【人】","2013000606","2013年6月","04445","加美町","","94","","30","","***","","34","","10","","1","","5","","-","","***","","5","","1","","8",""
"101","人数【人】","2013000606","2013年6月","04501","涌谷町","","55","","18","","***","","22","","7","","-","","-","","-","","***","","2","","-","","6",""
"101","人数【人】","2013000606","2013年6月","04505","美里町","","75","","19","","***","","36","","8","","-","","-","","-","","***","","4","","-","","8",""
